timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
9138854323,9138849402,15728642,0.033145636,-0.005745253,0.161875,nan,0
9138966738,9138959629,15728642,0.041984472,0.003977463,0.173125,nan,0
9139064639,9139059544,15728642,0.037565053,-0.0048613683,0.16624999,nan,0
9139164701,9139159556,15728642,0.037565053,0.009280765,0.16562499,nan,0
9139264531,9139259446,15728642,0.033145636,0.008396883,0.14625,nan,0
9139354371,9139349976,15728642,0.04110059,0.012816302,0.161875,nan,0
9139454370,9139450180,15728642,0.033145636,-0.005745253,0.161875,nan,0
9139564595,9139560592,15728642,0.032703698,-0.005303311,0.158125,nan,0
9139665390,9139660303,15728642,0.039774764,-0.007071077,0.161875,nan,0
9139765306,9139760884,15728642,0.030493988,-0.0030936028,0.158125,nan,0
9139855484,9139850991,15728642,0.031377874,0.0022096979,0.173125,nan,0
9139955993,9139951101,15728642,0.02032933,-0.010606612,0.16624999,nan,0
9140055303,9140050917,15728642,0.032703698,-0.005303311,0.15375,nan,0
9140155344,9140151128,15728642,0.034471463,0.0061871754,0.15375,nan,0
9140256225,9140251687,15728642,0.03579729,-0.0022097179,0.15062499,nan,0
9140357813,9140351228,15728642,0.014584087,0.002209699,0.1575,nan,0
9140456251,9140451862,15728642,0.026074572,0.009280765,0.169375,nan,0
9140556198,9140551477,15728642,0.021655153,0.0004419327,0.15375,nan,0
9140656410,9140652198,15728642,0.021655153,0.00044193267,0.154375,nan,0
9140756407,9140752220,15728642,-0.011490476,-0.0088388445,0.1575,nan,0
9140858129,9140852131,15728642,0.02298098,0.006187174,0.161875,nan,0
9140956958,9140952768,15728642,0.03535535,0.024748726,0.1725,nan,0
9141056873,9141052649,15728642,0.031819817,0.0026516395,0.16562499,nan,0
9141157543,9141152657,15728642,0.019887388,0.017235717,0.153125,nan,0
9141256982,9141252993,15728642,0.021655153,0.014584066,0.16125,nan,0
9141358560,9141352966,15728642,0.032703694,0.022097077,0.16562499,nan,0
9141458464,9141453345,15728642,0.02563263,0.009722709,0.15375,nan,0
9141558231,9141553113,15728642,0.039332822,0.019887365,0.169375,nan,0
9141658125,9141654132,15728642,0.0048613683,0.00044193212,0.15375,nan,0
9141757492,9141754070,15728642,0.033145636,0.008396882,0.154375,nan,0
9141859408,9141853826,15728642,0.032703698,0.007954941,0.161875,nan,0
9141959084,9141954185,15728642,0.029610103,0.019003484,0.1575,nan,0
9142058813,9142054125,15728642,0.032703698,-0.005303311,0.158125,nan,0
9142159086,9142153800,15728642,0.028726222,-0.00044195194,0.1575,nan,0
9142258643,9142254655,15728642,0.022539038,0.006629118,0.138125,nan,0
9142360314,9142354526,15728642,0.026958456,0.0013258159,0.15375,nan,0
9142459317,9142454932,15728642,0.017677678,0.00530329,0.154375,nan,0
9142560105,9142555209,15728642,0.034471463,0.0061871754,0.1575,nan,0
9142649240,9142645251,15728642,0.020771269,0.009280767,0.141875,nan,0
9142759123,9142755138,15728642,0.032703694,0.008838825,0.138125,nan,0
9142860068,9142855649,15728642,0.017235735,0.005745234,0.138125,nan,0
9142961487,9142955907,15728642,0.034471463,0.0061871754,0.154375,nan,0
9143061011,9143056107,15728642,0.013700202,0.01016465,0.15375,nan,0
9143159943,9143155945,15728642,0.01060661,0.0070710587,0.145625,nan,0
9143260776,9143256083,15728642,0.02563263,0.00972271,0.14625,nan,0
9143360427,9143356440,15728642,0.016793795,0.014142127,0.1375,nan,0
9143462285,9143456101,15728642,0.02563263,0.009722709,0.15375,nan,0
9143561751,9143556832,15728642,0.025632627,0.0106065925,0.13437499,nan,0
9143661070,9143656380,15728642,0.016793795,0.014142127,0.1375,nan,0
9143760736,9143756939,15728642,0.018119618,0.011932418,0.12625,nan,0
9143861250,9143857063,15728642,0.01590991,0.022097077,0.141875,nan,0
9143962885,9143957100,15728642,0.012374377,0.005303292,0.130625,nan,0
9144062049,9144057560,15728642,0.02032933,0.008838826,0.15375,nan,0
9144162131,9144157242,15728642,0.016793795,-8.306691e-09,0.13437499,nan,0
9144261725,9144257737,15728642,0.023422921,0.012816302,0.138125,nan,0
9144362163,9144357970,15728642,0.025632627,-0.0035355422,0.130625,nan,0
9144463143,9144457856,15728642,0.024748746,0.018561542,0.14999999,nan,0
9144563142,9144558240,15728642,0.041100588,0.013700184,0.13374999,nan,0
9144663392,9144658475,15728642,0.02784234,0.007513,0.14625,nan,0
9144762820,9144758430,15728642,0.014584086,0.0022097002,0.138125,nan,0
9144862660,9144858800,15728642,0.022539036,0.0075130016,0.12625,nan,0
9144953759,9144948857,15728642,0.036681175,0.0039774673,0.14625,nan,0
9145063776,9145059082,15728642,0.022539038,0.02077125,0.141875,nan,0
9145163500,9145159297,15728642,0.018119618,0.011932418,0.130625,nan,0
9145264103,9145259214,15728642,0.0044194246,0.0150260115,0.118125,nan,0
9145363743,9145359358,15728642,0.020329325,0.00972271,0.122499995,nan,0
9145454780,9145449478,15728642,0.010164669,0.0075130006,0.130625,nan,0
9145565109,9145559823,15728642,0.019445444,0.017677661,0.13,nan,0
9145665493,9145660169,15728642,0.033145636,0.008396882,0.154375,nan,0
9145753881,9145750080,15728642,0.021655152,0.001325817,0.11875,nan,0
9145867119,9145859623,15728642,0.012816318,0.019003484,0.12625,nan,0
9145954649,9145950439,15728642,0.0075130165,0.0048613516,0.118125,nan,0
9146066654,9146060268,15728642,0.0119324345,-0.00044195075,0.138125,nan,0
9146165294,9146160396,15728642,0.01325826,0.0106065925,0.13437499,nan,0
9146254545,9146250563,15728642,0.008396899,-0.0030935986,0.11125,nan,0
9146355510,9146351024,15728642,0.0075130155,0.0048613525,0.110625,nan,0
9146455400,9146451197,15728642,0.022539038,0.0066291178,0.141875,nan,0
9146555674,9146551485,15728642,0.0026516586,-0.010606609,0.130625,nan,0
9146655383,9146651801,15728642,0.012374377,0.0053032925,0.12625,nan,0
9146755792,9146751405,15728642,0.014584083,0.0030935856,0.110625,nan,0
9146856593,9146852098,15728642,0.0137002,-0.002209716,0.11875,nan,0
9146957697,9146951706,15728642,0.02386486,0.013258245,0.118125,nan,0
9147056886,9147052171,15728642,0.028284278,-7.572612e-09,0.122499995,nan,0
9147156419,9147152022,15728642,0.019445444,0.003535526,0.122499995,nan,0
9147256537,9147253141,15728642,0.019445444,0.0044194106,0.11125,nan,0
9147356525,9147352514,15728642,0.026958453,0.002209701,0.122499995,nan,0
9147458974,9147452389,15728642,0.021655152,0.0013258166,0.122499995,nan,0
9147557833,9147552941,15728642,0.03181981,-0.010606609,0.13125,nan,0
9147657979,9147652888,15728642,0.01635185,0.00044193532,0.11125,nan,0
9147757789,9147752892,15728642,0.02121321,0.015909895,0.110625,nan,0
9147857357,9147853369,15728642,0.01635185,0.00044193532,0.11125,nan,0
9147959626,9147953237,15728642,0.025632627,-0.0026516574,0.106874995,nan,0
9148057997,9148053806,15728642,0.02386486,-0.0008838915,0.114999995,nan,0
9148158585,9148153881,15728642,0.031819813,0.0035355263,0.126875,nan,0
9148258487,9148253972,15728642,0.0128163155,-0.0075130155,0.099374995,nan,0
9148359131,9148354613,15728642,0.016351849,0.0013258193,0.098749995,nan,0
9148459710,9148453926,15728642,0.011932433,0.00044193584,0.103125,nan,0
9148558699,9148554490,15728642,0.018119616,-0.006629133,0.103125,nan,0
9148659322,9148654612,15728642,0.021655152,0.0013258171,0.114999995,nan,0
9148758762,9148754267,15728642,0.01856156,-0.0017677739,0.11125,nan,0
9148858642,9148854830,15728642,0.022097094,-0.006187191,0.103125,nan,0
9148960521,9148955633,15728642,0.017235734,0.006629119,0.110625,nan,0
9149060196,9149055285,15728642,0.024306802,-0.0083969,0.11125,nan,0
9149159917,9149155429,15728642,0.01856156,-0.0017677743,0.11875,nan,0
9149260162,9149255046,15728642,0.02651651,0.0026516446,0.103125,nan,0
9149360096,9149355609,15728642,0.023422917,-0.00044194856,0.103125,nan,0
9149460928,9149457122,15728642,0.03137787,0.00397747,0.098749995,nan,0
9149562204,9149555517,15728642,0.02651651,0.002651644,0.11125,nan,0
9149660788,9149656254,15728642,0.029610101,0.0057452354,0.11125,nan,0
9149760520,9149756034,15728642,0.025190685,0.011048536,0.110625,nan,0
9149861124,9149856937,15728642,0.02121321,0.0017677599,0.106874995,nan,0
9149960420,9149956618,15728642,0.02651651,0.016793778,0.114999995,nan,0
9150062807,9150056220,15728642,0.023422917,-0.0004419488,0.106874995,nan,0
9150161958,9150156859,15728642,0.018119616,-0.0075130165,0.114999995,nan,0
9150261877,9150256993,15728642,0.0026516567,-0.009722725,0.103125,nan,0
9150361744,9150356857,15728642,0.014584083,0.0030935854,0.114999995,nan,0
9150461667,9150457437,15728642,0.023422917,-0.0004419488,0.106874995,nan,0
9150563367,9150557181,15728642,0.020329326,0.010606595,0.098749995,nan,0
9150662085,9150657697,15728642,0.022539036,0.007513002,0.114999995,nan,0
9150762226,9150757731,15728642,0.022539036,0.0075130025,0.110625,nan,0
9150862729,9150857829,15728642,0.01590991,-0.0044194246,0.106874995,nan,0
9150962699,9150958314,15728642,0.02165515,0.002209703,0.091249995,nan,0
9151062348,9151057945,15728642,0.01856156,-0.0017677739,0.11125,nan,0
9151163391,9151158868,15728642,0.010606607,-0.0053033065,0.098749995,nan,0
9151263650,9151258757,15728642,0.022539036,0.007513002,0.114999995,nan,0
9151363487,9151358400,15728642,0.013700198,-0.0022097148,0.098749995,nan,0
9151463142,9151458756,15728642,0.017235734,0.00662912,0.098749995,nan,0
9151563201,9151559209,15728642,0.017677676,-0.0070710746,0.106874995,nan,0
9151665058,9151659050,15728642,0.0128163155,-0.0075130155,0.091874994,nan,0
9151763689,9151759500,15728642,0.025632627,-0.0026516574,0.106874995,nan,0
9151863964,9151859271,15728642,0.03447146,0.007954944,0.095625,nan,0
9151964095,9151959606,15728642,0.016351849,0.0013258193,0.098749995,nan,0
9152054848,9152049956,15728642,0.018561559,-0.0017677734,0.103125,nan,0
9152166260,9152159638,15728642,0.028284278,0.000883878,0.103125,nan,0
9152264763,9152260269,15728642,0.028284278,0.0008838778,0.106874995,nan,0
9152364527,9152360138,15728642,0.024748743,0.005303294,0.103125,nan,0
9152464627,9152460631,15728642,0.022539036,0.007513002,0.114999995,nan,0
9152557693,9152550963,15728642,0.019887384,-0.009280784,0.11125,nan,0
9152656462,9152650868,15728642,0.019445444,0.00441941,0.114999995,nan,0
9152755735,9152750624,15728642,0.017235734,0.006629119,0.106874995,nan,0
9152855287,9152850871,15728642,0.024748743,0.0053032944,0.098749995,nan,0
9152955469,9152951286,15728642,0.018119616,-0.006629133,0.103125,nan,0
9153057665,9153051234,15728642,0.020329326,-0.004419425,0.114999995,nan,0
9153157455,9153151856,15728642,0.013258258,-0.015909908,0.103125,nan,0
9153256258,9153251437,15728642,0.02386486,-0.00088389125,0.11125,nan,0
9153356428,9153352245,15728642,0.027400395,-0.005303307,0.103125,nan,0
9153461413,9153457827,15728642,0.019445442,-0.008838841,0.091874994,nan,0
9153558293,9153551902,15728642,0.028284278,0.0008838783,0.098749995,nan,0
9153657544,9153652456,15728642,0.022097094,-0.006187191,0.103125,nan,0
9153756482,9153752495,15728642,0.018119618,0.0128163025,0.106874995,nan,0
9153857052,9153852870,15728642,0.00044194798,-0.0075130155,0.103125,nan,0
9153957005,9153952808,15728642,0.019445442,0.0044194115,0.095625,nan,0
9154058454,9154052640,15728642,0.015909908,-0.004419424,0.103125,nan,0
9154158830,9154153226,15728642,0.01635185,0.00044193512,0.114374995,nan,0
9154257552,9154253063,15728642,0.02386486,-0.0008838915,0.114999995,nan,0
9154358162,9154353044,15728642,0.016351849,0.0013258191,0.103125,nan,0
9154458156,9154453451,15728642,0.014142141,0.0035355282,0.095625,nan,0
9154558899,9154553412,15728642,0.018119616,-0.0013258309,0.098749995,nan,0
9154659603,9154654012,15728642,0.0128163155,-0.0075130165,0.103125,nan,0
9154758558,9154754073,15728642,0.032703694,0.0097227115,0.106874995,nan,0
9154859895,9154855164,15728642,0.023422915,-0.00044194813,0.095625,nan,0
9154959041,9154954641,15728642,0.015467965,-0.003977481,0.083749995,nan,0
9155059086,9155055087,15728642,0.022097094,-0.006187191,0.103125,nan,0
9155160444,9155154854,15728642,0.01590991,-0.004419425,0.114999995,nan,0
9155260229,9155254641,15728642,0.019445444,0.003535526,0.11875,nan,0
9155363128,9155356745,15728642,0.014142141,0.0035355282,0.095625,nan,0
9155459287,9155454746,15728642,0.018561559,-0.0017677734,0.103125,nan,0
9155559744,9155555259,15728642,0.03137787,0.00397747,0.103125,nan,0
9155663536,9155655547,15728642,0.017677676,-0.0070710755,0.11125,nan,0
9155760689,9155755570,15728642,0.022097094,-0.0061871917,0.11125,nan,0
9155860232,9155855346,15728642,0.020771267,0.010164653,0.106874995,nan,0
9155960528,9155955637,15728642,0.019445442,0.0044194115,0.098749995,nan,0
9156060763,9156056266,15728642,0.02209709,-0.0061871903,0.095625,nan,0
9156161788,9156156203,15728642,0.03137787,0.0039774696,0.11125,nan,0
9156261277,9156256379,15728642,0.020771267,0.010164653,0.106874995,nan,0
9156361087,9156356199,15728642,0.015909908,-0.0044194236,0.095625,nan,0
9156461051,9156457064,15728642,0.019445444,0.0044194106,0.11125,nan,0
9156560929,9156556938,15728642,0.020329325,-0.0035355394,0.095625,nan,0
9156663400,9156656973,15728642,0.01856156,-0.0017677743,0.11875,nan,0
9156761871,9156757375,15728642,0.024306802,0.0048613525,0.114999995,nan,0
9156861457,9156857061,15728642,0.02872622,0.014584069,0.110625,nan,0
9156961531,9156957735,15728642,0.028284278,0.0008838783,0.098749995,nan,0
9157061446,9157058033,15728642,0.027842335,0.008396885,0.110625,nan,0
9157163712,9157157720,15728642,0.02651651,0.0026516444,0.106874995,nan,0
9157263033,9157258129,15728642,0.024748744,-0.008838843,0.115624994,nan,0
9157362650,9157358236,15728642,0.020771267,0.010164653,0.106874995,nan,0
9157462212,9157458226,15728642,0.013700198,-0.002209715,0.103125,nan,0
9157562494,9157558513,15728642,0.020771269,-0.003977482,0.106874995,nan,0
9157664415,9157658421,15728642,0.016351849,0.0013258193,0.098749995,nan,0
9157763140,9157758956,15728642,0.01635185,0.0004419351,0.114999995,nan,0
9157863806,9157859119,15728642,0.03447146,0.007954944,0.106874995,nan,0
9157963467,9157958782,15728642,0.017235734,0.006629119,0.1025,nan,0
9158062898,9158059112,15728642,0.03137787,0.018119605,0.1025,nan,0
9158154416,9158149702,15728642,0.02651651,0.0026516449,0.098749995,nan,0
9158263888,9158259682,15728642,0.019887384,-0.009280784,0.11125,nan,0
9158364754,9158359860,15728642,0.025190685,-0.0030935986,0.11125,nan,0
9158464523,9158459631,15728642,0.011932433,0.0057452368,0.098749995,nan,0
9158564306,9158559902,15728642,0.017235734,0.006629119,0.1025,nan,0
9158654687,9158650287,15728642,0.02386486,-0.00088389125,0.11125,nan,0
9158766291,9158760082,15728642,0.01635185,0.00044193532,0.11125,nan,0
9158854523,9158850682,15728642,0.024748743,0.005303294,0.106874995,nan,0
9158965526,9158960630,15728642,0.022097094,-0.0061871917,0.11125,nan,0
9159065139,9159060753,15728642,0.019445442,-0.008838841,0.103125,nan,0
9159155361,9159150959,15728642,0.02651651,0.002651644,0.11125,nan,0
9159256093,9159251159,15728642,0.020771269,-0.0039774817,0.103125,nan,0
9159355543,9159351958,15728642,0.0243068,0.0057452363,0.095625,nan,0
9159457390,9159451905,15728642,0.0035355398,-0.0035355398,0.098749995,nan,0
9159556641,9159551740,15728642,0.025632627,0.010606593,0.114999995,nan,0
9159657458,9159651659,15728642,0.028284278,0.0008838783,0.098749995,nan,0
9159757049,9159751965,15728642,0.013258258,-0.015909908,0.103125,nan,0
9159856222,9159851732,15728642,0.019445444,0.0044194106,0.11125,nan,0
9159957408,9159952315,15728642,0.028284278,0.000883878,0.103125,nan,0
9160057439,9160052929,15728642,0.018119616,-0.0066291327,0.099999994,nan,0
9160158487,9160152271,15728642,0.036239225,0.0053032935,0.095625,nan,0
9160257087,9160252699,15728642,0.025190685,0.011048536,0.110625,nan,0
9160357241,9160352738,15728642,0.016793791,-0.012374375,0.103125,nan,0
9160457182,9160452690,15728642,0.0296101,0.0066291206,0.091249995,nan,0
9160557856,9160553358,15728642,0.016793791,-0.012374375,0.103125,nan,0
9160658908,9160654014,15728642,0.027400393,0.008838828,0.106874995,nan,0
9160757639,9160753614,15728642,0.01590991,-0.004419425,0.114999995,nan,0
9160858214,9160853329,15728642,0.028284278,0.000883878,0.103125,nan,0
9160958571,9160954366,15728642,0.022539036,0.0075130025,0.106874995,nan,0
9161058248,9161054054,15728642,0.026074568,-0.011048551,0.107499994,nan,0
9161159745,9161153960,15728642,0.014142141,0.0035355277,0.103125,nan,0
9161258720,9161254218,15728642,0.015467968,0.00928077,0.110625,nan,0
9161358646,9161354218,15728642,0.010606607,-0.0053033065,0.098749995,nan,0
9161459434,9161454932,15728642,0.03137787,0.0039774696,0.106874995,nan,0
9161559195,9161554701,15728642,0.012816316,0.011932421,0.091249995,nan,0
9161659759,9161655371,15728642,0.03447146,-0.006187191,0.095625,nan,0
9161760177,9161755074,15728642,0.022539036,0.007513002,0.118125,nan,0
9161859403,9161855019,15728642,0.01856156,-0.0017677736,0.106874995,nan,0
9161959441,9161955440,15728642,0.022539036,0.007513002,0.114999995,nan,0
